t,x,y,z,xh,yh,zh,fieldVal,fidLev
4.941000000000438490e+02,6.730881894886938888e+00,7.921981879905561463e+00,1.777401650763857643e-01,6.854108347941841650e+00,8.027827886229966126e+00,1.846615861290618887e-01,5.689692282687154545e+00,1.000000000000000000e+00
4.991000000000449859e+02,6.783445852453361624e+00,8.903563556644485288e+00,2.036403957873243395e-03,6.785073447725357809e+00,8.898294366531382948e+00,2.630376736768593859e-03,4.984146169347215327e+00,1.000000000000000000e+00
5.041000000000461228e+02,6.556671923838932159e+00,8.609655100648083703e+00,4.055738812147647865e-01,6.601030519193609614e+00,8.620306819926044639e+00,4.026390419713267166e-01,4.891016775199076960e+00,1.000000000000000000e+00
5.091000000000472596e+02,6.702514158325344695e+00,8.610637491815559486e+00,7.766561509443602462e-01,6.718160985121995665e+00,8.623805916835332042e+00,7.705683123033044701e-01,5.230011663894442719e+00,1.000000000000000000e+00
5.141000000000483396e+02,6.616989137953634526e+00,8.595059254096312884e+00,1.231497877075516945e+00,6.635506994055687890e+00,8.620789615999164823e+00,1.245850089147033213e+00,5.553462603368842565e+00,2.000000000000000000e+00
5.191000000000494765e+02,6.473282154943463595e+00,8.493472352298031325e+00,1.733357587585279358e+00,6.493159518805118324e+00,8.520641746715305942e+00,1.734709411054242034e+00,5.665284955396654887e+00,2.000000000000000000e+00
5.241000000000506134e+02,6.316875256147315376e+00,8.632519204792993506e+00,2.144900271096283451e+00,6.316532936403935317e+00,8.591069191293714269e+00,2.122227873512410046e+00,5.754510752343081847e+00,2.000000000000000000e+00
5.291000000000517502e+02,6.524025868833576602e+00,8.365375435259952752e+00,2.680484853592330463e+00,6.470427435000129179e+00,8.378183035734966921e+00,2.681743673781667781e+00,6.139428266876276297e+00,2.000000000000000000e+00
5.341000000000528871e+02,6.457242588778915326e+00,8.306676146894146129e+00,3.179194353115067706e+00,6.499365575334624445e+00,8.276160292673171881e+00,3.189526923553732018e+00,6.016384894979875497e+00,2.000000000000000000e+00
5.391000000000540240e+02,6.737186768563153016e+00,8.364497321038232514e+00,3.664103100925496292e+00,6.753276176367672079e+00,8.376912530179358995e+00,3.655489339827238560e+00,5.959371643613288860e+00,2.000000000000000000e+00
5.441000000000551609e+02,6.995800795778803760e+00,8.242126757828986072e+00,4.176918440671254729e+00,7.019453248356223973e+00,8.249754454978369012e+00,4.161437070418625872e+00,6.063201794033577841e+00,2.000000000000000000e+00
5.491000000000562977e+02,6.749962814234411468e+00,8.015017104637754741e+00,4.648295670271616054e+00,6.762046103399637076e+00,8.042430196105987861e+00,4.638383567777061067e+00,5.999106425183384772e+00,2.000000000000000000e+00
5.541000000000574346e+02,6.900482347983265541e+00,8.148160898456362489e+00,5.200784408261045044e+00,6.908527084604087598e+00,8.165026217389051766e+00,5.209834324515614234e+00,5.933432900745467364e+00,2.000000000000000000e+00
